path people_name label 
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b34.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c39.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a74.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b63.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c55.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b64.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a67.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b57.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c80.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b52.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b50.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c62.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b87.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a14.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b37.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c24.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a20.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a51.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b36.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c5.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a69.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c49.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b62.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a92.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b10.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b56.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b7.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c72.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b41.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a1.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c35.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c71.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a23.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a82.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c40.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b47.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a75.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a60.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b92.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c7.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b11.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a97.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c84.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b86.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c43.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a26.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c13.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c60.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b59.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b4.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b77.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c10.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c46.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c50.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a16.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a6.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a86.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a73.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c69.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a3.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a7.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b39.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c26.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a54.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c2.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b35.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a27.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c32.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b24.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b68.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b28.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b17.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b12.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c76.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a31.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c45.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b81.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a4.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c70.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b95.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c29.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b71.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c79.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a11.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a41.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a93.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c12.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c28.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b42.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b16.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a70.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c82.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b70.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b21.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c52.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b25.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b94.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a24.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a36.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c67.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c37.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a18.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b60.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b3.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a13.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b53.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a61.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c91.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c30.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b76.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a39.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c21.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a2.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a64.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c6.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c33.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c65.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b61.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c73.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c42.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b66.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c68.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b2.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b54.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c38.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a42.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b65.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c88.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b83.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b22.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a35.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a71.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a58.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a83.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c34.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b91.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c15.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b23.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b26.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b93.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b84.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b31.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c74.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b72.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c61.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b80.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b90.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c54.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a90.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a89.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c22.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a21.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a95.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a29.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b88.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a46.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b45.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a78.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c77.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a22.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c59.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c83.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a34.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b5.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a9.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b8.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b96.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c11.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c57.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b75.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c16.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a88.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a94.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c53.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c19.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a84.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c17.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b38.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a72.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c14.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b46.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c94.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a59.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a40.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b48.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b14.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b97.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a30.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c8.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a68.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c48.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a79.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a50.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c90.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a96.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a17.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c75.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a62.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b73.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a91.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b9.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a66.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a87.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b33.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b32.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a43.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c25.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a80.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c51.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b13.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c31.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a33.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b20.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c56.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c44.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a8.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b43.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a98.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b98.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b30.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b89.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a49.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b58.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a44.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a76.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a37.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b15.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a47.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c78.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c18.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b29.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c41.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a99.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b6.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a81.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b27.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a65.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b19.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a38.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b85.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a28.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c87.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c86.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b100.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c93.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b67.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a48.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c58.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c9.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a56.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b18.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c63.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b79.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a45.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a55.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b44.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a53.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a77.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b69.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c92.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c66.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/b49.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/a100.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hq/c20.mat 0 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/b55.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/a57.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/a15.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c89.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c85.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/a32.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/b78.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c1.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/b74.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c27.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c81.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/b82.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/a10.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c4.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/a52.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/b51.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/a19.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c36.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/a85.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/a5.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c23.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/a63.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c47.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/a25.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/b40.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c64.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/b1.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/a12.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c3.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/b34.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c39.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/a74.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/b63.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c55.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/b64.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/a67.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/b57.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/c80.mat 1 0
/home/guoji/radar/radar_7act_data_I_Q/walk_hold/hx/b52.mat 1 0
